,data,open,high,low,close,Volume,name
172272,20130212,29100,29550,28800,29150,1621096,LG디스플레이
172273,20130213,29500,29750,29250,29500,1979422,LG디스플레이
172274,20130214,29550,29600,29300,29350,1127528,LG디스플레이
172275,20130215,29550,29950,29300,29400,1682028,LG디스플레이
172276,20130218,29550,29550,28800,29200,1787331,LG디스플레이
172277,20130219,29100,29600,29100,29350,1064184,LG디스플레이
172278,20130220,29750,30950,29750,30850,4804839,LG디스플레이
172279,20130221,30650,31400,30450,31050,2579577,LG디스플레이
172280,20130222,30900,31000,30400,30800,2230555,LG디스플레이
172281,20130225,31000,31100,30600,30850,1243561,LG디스플레이
172282,20130226,30500,31000,30250,30900,1480282,LG디스플레이
172283,20130227,30950,31150,30700,30950,1486580,LG디스플레이
172284,20130228,31250,31350,30350,30550,2658027,LG디스플레이
172285,20130304,30600,30600,29850,30000,2295279,LG디스플레이
172286,20130305,30300,30500,29900,29900,2248783,LG디스플레이
172287,20130306,30400,31100,30350,31000,2996860,LG디스플레이
172288,20130307,31300,32700,31200,31500,5382129,LG디스플레이
172289,20130308,31700,32050,31350,31600,2427914,LG디스플레이
172290,20130311,31400,32400,31400,32200,2809004,LG디스플레이
172291,20130312,32200,32350,32000,32000,1379323,LG디스플레이
172292,20130313,32000,32650,31950,32300,1883440,LG디스플레이
172293,20130314,32500,33150,32300,33050,2570399,LG디스플레이
172294,20130315,33050,33100,32250,32250,2036900,LG디스플레이
172295,20130318,31950,32400,31850,31950,1559381,LG디스플레이
172296,20130319,32150,32550,32100,32450,1698367,LG디스플레이
172297,20130320,32450,32450,31150,31200,2181637,LG디스플레이
172298,20130321,31500,31700,31200,31250,1193126,LG디스플레이
172299,20130322,31250,31850,31200,31450,1006134,LG디스플레이
172300,20130325,31950,32000,31250,31600,1230182,LG디스플레이
172301,20130326,31600,32250,31550,32000,1375666,LG디스플레이
172302,20130327,32400,32550,32100,32250,1259894,LG디스플레이
172303,20130328,32550,32650,32000,32300,1169707,LG디스플레이
172304,20130329,32450,32450,31700,31900,1644264,LG디스플레이
172305,20130401,32100,32100,31700,31800,887718,LG디스플레이
172306,20130402,31650,32200,31450,31650,1092798,LG디스플레이
172307,20130403,31650,31950,31000,31150,1891985,LG디스플레이
172308,20130404,31100,31350,30100,30650,1869123,LG디스플레이
172309,20130405,30700,30900,29950,30350,1641698,LG디스플레이
172310,20130408,30500,30750,29950,30000,1313888,LG디스플레이
172311,20130409,29900,30350,29100,29650,2010524,LG디스플레이
172312,20130410,30250,31100,30050,30850,2015844,LG디스플레이
172313,20130411,31400,32100,31350,31950,2583557,LG디스플레이
172314,20130412,32400,32400,31600,31750,2322415,LG디스플레이
172315,20130415,31500,31850,30900,31550,1422697,LG디스플레이
172316,20130416,31050,31800,30550,31300,2974623,LG디스플레이
172317,20130417,31700,31750,31100,31300,1358903,LG디스플레이
172318,20130418,30600,30600,29650,29800,4081086,LG디스플레이
172319,20130419,29550,30150,29300,29800,2135703,LG디스플레이
172320,20130422,29800,30500,29750,30450,1792983,LG디스플레이
172321,20130423,30900,30900,29900,30100,2170736,LG디스플레이
172322,20130424,30350,30450,29800,30200,2121483,LG디스플레이
172323,20130425,30350,30600,30050,30300,1354726,LG디스플레이
172324,20130426,30650,31100,30450,30550,1744464,LG디스플레이
172325,20130429,30450,30500,29900,30050,1198202,LG디스플레이
172326,20130430,30300,30400,29700,29950,2299580,LG디스플레이
172327,20130502,29950,29950,29150,29250,1806960,LG디스플레이
172328,20130503,29600,29650,29200,29450,1298864,LG디스플레이
172329,20130506,29850,29900,29200,29350,1277923,LG디스플레이
172330,20130507,29300,29450,28800,29100,1781589,LG디스플레이
172331,20130508,29100,29100,28650,28750,1933723,LG디스플레이
172332,20130509,29100,29500,29050,29300,1920940,LG디스플레이
172333,20130510,29500,29650,29000,29100,1750676,LG디스플레이
172334,20130513,29000,29550,28900,29500,1022833,LG디스플레이
172335,20130514,29500,30450,29500,30350,2833441,LG디스플레이
172336,20130515,30400,30500,30050,30150,1385341,LG디스플레이
172337,20130516,30350,31100,30100,30900,2348702,LG디스플레이
172338,20130520,31000,31200,30500,30600,1278440,LG디스플레이
172339,20130521,30550,30650,29650,29950,2906770,LG디스플레이
172340,20130522,29950,30100,29350,29500,2644903,LG디스플레이
172341,20130523,29250,30100,29250,29500,1703257,LG디스플레이
172342,20130524,29800,29800,29050,29350,1182515,LG디스플레이
172343,20130527,29250,29650,29200,29500,942784,LG디스플레이
172344,20130528,29400,30100,29300,29900,1787872,LG디스플레이
172345,20130529,30150,31300,30150,31050,4575270,LG디스플레이
172346,20130530,31000,31950,31000,31550,3884449,LG디스플레이
172347,20130531,31650,32000,31300,31450,2240661,LG디스플레이
172348,20130603,31300,32300,31300,31950,2471137,LG디스플레이
172349,20130604,32150,32200,31600,31900,1787034,LG디스플레이
172350,20130605,31600,31900,30950,31150,1856731,LG디스플레이
172351,20130607,31200,31400,30200,30550,2699201,LG디스플레이
172352,20130610,30800,31800,30750,31550,1999812,LG디스플레이
172353,20130611,31650,32000,31300,31500,1937455,LG디스플레이
172354,20130612,31300,31350,30700,31050,1866765,LG디스플레이
172355,20130613,30850,31500,30550,30850,1815094,LG디스플레이
172356,20130614,31400,31400,30600,30850,1304606,LG디스플레이
172357,20130617,30700,30900,29550,29850,2184162,LG디스플레이
172358,20130618,30100,30200,29250,30050,1854328,LG디스플레이
172359,20130619,30350,30350,29550,29700,1305302,LG디스플레이
172360,20130620,29300,29300,28300,28450,2897513,LG디스플레이
172361,20130621,27150,27750,26750,27650,4262998,LG디스플레이
172362,20130624,27800,27850,26450,26450,1999152,LG디스플레이
172363,20130625,26200,26800,25600,25950,2870248,LG디스플레이
172364,20130626,26350,26750,26250,26450,1966502,LG디스플레이
172365,20130627,26950,27750,26900,27350,2921649,LG디스플레이
172366,20130628,27700,28050,27350,27450,2221214,LG디스플레이
172367,20130701,26850,27650,26700,27550,1768124,LG디스플레이
172368,20130702,27200,28450,26900,27050,2434505,LG디스플레이
172369,20130703,27150,27600,26500,26650,2100461,LG디스플레이
172370,20130704,26650,27050,25800,26900,2108641,LG디스플레이
172371,20130705,27350,27350,26000,26400,2743120,LG디스플레이
172372,20130708,26400,26600,25600,26550,1901675,LG디스플레이
172373,20130709,26550,27800,26400,27600,2955959,LG디스플레이
172374,20130710,27500,28200,27250,27700,2023518,LG디스플레이
172375,20130711,27900,28600,27850,28600,1616134,LG디스플레이
172376,20130712,28600,28700,28050,28400,1111474,LG디스플레이
172377,20130715,28200,28200,27400,28100,1686273,LG디스플레이
172378,20130716,28100,28100,27450,27650,1118405,LG디스플레이
172379,20130717,27800,27850,27200,27800,1521429,LG디스플레이
172380,20130718,27550,27750,26900,26950,3108009,LG디스플레이
172381,20130719,27600,27650,26500,26600,4320958,LG디스플레이
172382,20130722,26700,27150,26700,27000,1989227,LG디스플레이
172383,20130723,27000,27700,26900,27500,2726346,LG디스플레이
172384,20130724,27850,28350,27600,28150,2739515,LG디스플레이
172385,20130725,28050,28550,28000,28400,1750449,LG디스플레이
172386,20130726,28200,28250,27850,28050,1114692,LG디스플레이
172387,20130729,27950,28350,27650,28000,1112536,LG디스플레이
172388,20130730,28000,28100,27700,28050,817769,LG디스플레이
172389,20130731,27950,28200,27750,27850,808952,LG디스플레이
172390,20130801,27800,28300,27550,28200,991115,LG디스플레이
172391,20130802,28550,28650,28150,28250,748692,LG디스플레이
172392,20130805,28200,28500,28000,28350,851958,LG디스플레이
172393,20130806,28350,29250,28350,28950,2732619,LG디스플레이
172394,20130807,28800,29200,28600,28900,1573303,LG디스플레이
172395,20130808,28900,29100,28300,28650,1269555,LG디스플레이
172396,20130809,28500,28650,28250,28550,868889,LG디스플레이
172397,20130812,28250,28550,28050,28300,939234,LG디스플레이
172398,20130813,28450,28950,28400,28750,1196774,LG디스플레이
172399,20130814,29000,29600,28850,29050,1505814,LG디스플레이
172400,20130816,28600,29250,28550,29050,1304990,LG디스플레이
172401,20130819,29200,29550,29050,29150,788333,LG디스플레이
172402,20130820,28900,29500,28650,28800,1418034,LG디스플레이
172403,20130821,28950,29000,28550,28550,1115006,LG디스플레이
172404,20130822,28150,28600,27900,28200,1185604,LG디스플레이
172405,20130823,28450,29150,28300,28800,1235313,LG디스플레이
172406,20130826,29000,29800,28850,29650,1729974,LG디스플레이
172407,20130827,29600,30100,29450,29450,1488679,LG디스플레이
172408,20130828,28850,29500,28800,29350,1291863,LG디스플레이
172409,20130829,29600,29750,29350,29600,1034971,LG디스플레이
172410,20130830,29750,29950,29000,29300,1253042,LG디스플레이
172411,20130902,29300,29850,29100,29300,1297003,LG디스플레이
172412,20130903,29550,29600,28900,29150,1400761,LG디스플레이
172413,20130904,29150,29150,28450,28850,1751589,LG디스플레이
172414,20130905,28850,28900,28200,28350,2700000,LG디스플레이
172415,20130906,28500,28700,28200,28400,1483146,LG디스플레이
172416,20130909,28550,29150,28500,29150,1640571,LG디스플레이
172417,20130910,29200,29600,29000,29400,1697681,LG디스플레이
172418,20130911,29350,29350,28300,28500,3773069,LG디스플레이
172419,20130912,28150,28250,27100,27300,7486465,LG디스플레이
172420,20130913,27400,27750,27200,27350,3148819,LG디스플레이
172421,20130916,27550,27650,27100,27150,2524914,LG디스플레이
172422,20130917,26950,27050,26650,26800,3277048,LG디스플레이
172423,20130923,27000,27250,26700,26850,2538875,LG디스플레이
172424,20130924,27550,27750,27200,27450,3556537,LG디스플레이
172425,20130925,27400,27550,26650,26800,3306836,LG디스플레이
172426,20130926,26800,27000,26650,26800,1946929,LG디스플레이
172427,20130927,27000,27150,26700,26750,2099332,LG디스플레이
172428,20130930,26700,26750,25950,25950,4152907,LG디스플레이
172429,20131001,25750,26250,25700,25850,2330183,LG디스플레이
172430,20131002,26150,26250,25000,25200,5484057,LG디스플레이
172431,20131004,25100,25150,23950,24150,5749757,LG디스플레이
172432,20131007,24150,24550,23700,23900,4950915,LG디스플레이
172433,20131008,24000,24350,23750,24200,3184664,LG디스플레이
172434,20131010,24050,24750,24050,24250,3184092,LG디스플레이
172435,20131011,24650,24700,24200,24300,2637889,LG디스플레이
172436,20131014,24450,25150,24350,24900,4501283,LG디스플레이
172437,20131015,24950,25200,24300,24450,3856807,LG디스플레이
172438,20131016,24450,24650,24050,24250,2012492,LG디스플레이
172439,20131017,24550,24600,24150,24300,2058282,LG디스플레이
172440,20131018,24700,25300,24650,24950,3590199,LG디스플레이
172441,20131021,25150,25250,24600,24750,1873706,LG디스플레이
172442,20131022,24950,25300,24800,24900,2286858,LG디스플레이
172443,20131023,25250,25600,25000,25200,3928268,LG디스플레이
172444,20131024,25250,25300,24750,24950,1980798,LG디스플레이
172445,20131025,25050,25100,24300,24350,2415652,LG디스플레이
172446,20131028,24350,24600,24250,24450,983700,LG디스플레이
172447,20131029,24500,24550,24150,24350,1442468,LG디스플레이
172448,20131030,24450,24700,24300,24700,1498818,LG디스플레이
172449,20131031,24550,25300,24500,24950,2417051,LG디스플레이
172450,20131101,25250,25300,24950,25050,1404733,LG디스플레이
172451,20131104,25200,25400,24900,25050,1362658,LG디스플레이
172452,20131105,25150,25200,24500,24500,1359712,LG디스플레이
172453,20131106,24650,24700,24150,24200,1822094,LG디스플레이
172454,20131107,24250,24350,23750,23750,1635335,LG디스플레이
172455,20131108,23450,23650,22650,22800,4345573,LG디스플레이
172456,20131111,22850,22950,21800,22300,2925776,LG디스플레이
172457,20131112,22450,23300,22400,23150,2576309,LG디스플레이
172458,20131113,23250,23500,22650,22700,1425048,LG디스플레이
172459,20131114,22750,23500,22750,23200,1730302,LG디스플레이
172460,20131115,23500,23650,23400,23450,1196910,LG디스플레이
172461,20131118,23550,23600,23000,23250,1066717,LG디스플레이
172462,20131119,23100,23250,22850,23100,1418297,LG디스플레이
172463,20131120,22950,23300,22850,23100,810765,LG디스플레이
172464,20131121,23250,23350,22800,22850,1078352,LG디스플레이
172465,20131122,23100,23500,23000,23400,1541476,LG디스플레이
172466,20131125,23650,23950,23600,23700,1342083,LG디스플레이
172467,20131126,23650,23850,23350,23850,999406,LG디스플레이
172468,20131127,23850,24000,23600,23800,1009023,LG디스플레이
172469,20131128,24000,24900,23900,24650,2737812,LG디스플레이
172470,20131129,24700,24800,24350,24400,1080425,LG디스플레이
172471,20131202,24550,24750,24150,24400,991074,LG디스플레이
172472,20131203,24200,24300,23550,23850,1405213,LG디스플레이
172473,20131204,23600,23750,23250,23300,1243311,LG디스플레이
172474,20131205,23400,23850,23300,23400,1020928,LG디스플레이
172475,20131206,23600,24850,23550,24550,3865908,LG디스플레이
172476,20131209,24900,24950,24500,24700,1494260,LG디스플레이
172477,20131210,24600,24750,24450,24750,1413173,LG디스플레이
172478,20131211,24700,25300,24550,24600,2161171,LG디스플레이
172479,20131212,24450,24650,24100,24100,1765817,LG디스플레이
172480,20131213,24100,24550,23900,24550,1338225,LG디스플레이
172481,20131216,24550,25050,24500,24650,1365896,LG디스플레이
172482,20131217,24700,24900,24400,24550,1195890,LG디스플레이
172483,20131218,24750,24950,24550,24900,1350028,LG디스플레이
172484,20131219,25200,25250,24700,24700,1295506,LG디스플레이
172485,20131220,24750,24950,24650,24750,1058906,LG디스플레이
172486,20131223,24900,25200,24850,24850,1535476,LG디스플레이
172487,20131224,25150,25500,25050,25200,1954288,LG디스플레이
172488,20131226,25300,25400,25050,25050,1167824,LG디스플레이
172489,20131227,25200,25400,25000,25350,1062535,LG디스플레이
172490,20131230,25450,25450,25050,25350,1159138,LG디스플레이
172491,20140102,25450,25550,24700,24750,1540249,LG디스플레이
172492,20140103,24650,25100,24500,24850,1401544,LG디스플레이
172493,20140106,24900,25450,24900,25250,1715010,LG디스플레이
172494,20140107,25150,26000,25100,25800,2894912,LG디스플레이
172495,20140108,26000,26250,25850,26000,2294849,LG디스플레이
172496,20140109,25850,26100,25750,25850,1677454,LG디스플레이
172497,20140110,26000,26150,25500,26000,1750833,LG디스플레이
172498,20140113,26250,26350,25800,25800,1479076,LG디스플레이
172499,20140114,25650,25950,25600,25800,1034405,LG디스플레이
172500,20140115,26050,26500,25700,26450,2371207,LG디스플레이
172501,20140116,26500,26750,26350,26350,1470814,LG디스플레이
172502,20140117,26450,26650,26300,26300,972654,LG디스플레이
172503,20140120,26500,26500,26100,26300,874913,LG디스플레이
172504,20140121,26500,27000,26500,26900,2468185,LG디스플레이
172505,20140122,27000,27300,26850,26950,2232694,LG디스플레이
172506,20140123,27000,27050,26600,26850,1775024,LG디스플레이
172507,20140124,26500,26900,25800,26750,3281936,LG디스플레이
172508,20140127,26200,26500,26000,26150,1555917,LG디스플레이
172509,20140128,25800,25850,24850,25300,3788070,LG디스플레이
172510,20140129,25500,25650,25150,25350,1738315,LG디스플레이
172511,20140203,25100,25200,24900,25050,1413705,LG디스플레이
172512,20140204,24600,25350,24500,25350,1909761,LG디스플레이
172513,20140205,25350,25450,24950,25050,1383868,LG디스플레이
172514,20140206,25000,25250,24700,24850,1782535,LG디스플레이
172515,20140207,25000,25350,24900,25050,1638694,LG디스플레이
172516,20140210,25250,25750,25250,25550,1782822,LG디스플레이
172517,20140211,25700,25850,25400,25500,1163886,LG디스플레이
172518,20140212,25700,25800,25300,25450,925117,LG디스플레이
172519,20140213,25550,25850,25500,25650,1129723,LG디스플레이
172520,20140214,25900,26300,25750,26000,1661812,LG디스플레이
172521,20140217,26250,26400,25900,26000,1391599,LG디스플레이
172522,20140218,26050,26200,25650,25900,1464579,LG디스플레이
172523,20140219,26000,26050,25750,25800,1253534,LG디스플레이
172524,20140220,25800,25850,25550,25600,1703560,LG디스플레이
172525,20140221,25700,25900,25650,25900,1271052,LG디스플레이
172526,20140224,25850,26100,25800,25900,892348,LG디스플레이
172527,20140225,26150,26200,25750,25800,795705,LG디스플레이
172528,20140226,25800,25800,25150,25450,1401275,LG디스플레이
172529,20140227,25350,25450,23900,24100,5693963,LG디스플레이
172530,20140228,24150,24550,24100,24350,1914193,LG디스플레이
172531,20140303,24250,24300,23550,23750,1822417,LG디스플레이
172532,20140304,23400,23950,23400,23800,931403,LG디스플레이
172533,20140305,24150,24350,24050,24050,815444,LG디스플레이
172534,20140306,24200,24550,24200,24300,876411,LG디스플레이
172535,20140307,24300,24350,24050,24100,684657,LG디스플레이
172536,20140310,24100,24100,23600,23800,763206,LG디스플레이
172537,20140311,23800,23800,23350,23450,1244463,LG디스플레이
172538,20140312,23250,23450,22900,23100,1399849,LG디스플레이
172539,20140313,23100,23500,23050,23150,1406171,LG디스플레이
172540,20140314,22900,23900,22850,23600,1763174,LG디스플레이
172541,20140317,24150,25500,24150,25300,5602498,LG디스플레이
172542,20140318,25150,25750,24900,25400,2809297,LG디스플레이
172543,20140319,25450,25650,25050,25400,1158267,LG디스플레이
172544,20140320,25150,26150,25150,25650,2524955,LG디스플레이
172545,20140321,26000,26350,25950,26300,2146875,LG디스플레이
172546,20140324,26350,26500,25750,26150,1751015,LG디스플레이
172547,20140325,26000,26500,25950,26350,1419077,LG디스플레이
172548,20140326,26450,26900,26450,26650,1758626,LG디스플레이
172549,20140327,26650,26750,26050,26350,2487148,LG디스플레이
172550,20140328,26300,26900,26250,26450,1127525,LG디스플레이
172551,20140331,26500,26800,26400,26650,1516992,LG디스플레이
172552,20140401,26650,26800,26450,26700,1045056,LG디스플레이
172553,20140402,26950,27150,26850,26950,1497305,LG디스플레이
172554,20140403,26850,27950,26850,27800,3317760,LG디스플레이
172555,20140404,27700,28250,27650,27850,1821436,LG디스플레이
172556,20140407,27900,28350,27500,28200,1333082,LG디스플레이
172557,20140408,27900,28400,27900,28100,1154117,LG디스플레이
172558,20140409,28000,28050,27150,27450,2197046,LG디스플레이
172559,20140410,27550,27900,27350,27800,1401243,LG디스플레이
172560,20140411,27300,27950,26800,27750,2530659,LG디스플레이
172561,20140414,27900,28500,27800,28350,1920146,LG디스플레이
172562,20140415,28450,28600,28250,28250,908676,LG디스플레이
172563,20140416,28300,28700,28200,28550,1243703,LG디스플레이
172564,20140417,28750,29200,28600,28750,1468039,LG디스플레이
172565,20140418,28900,29100,28450,28750,979737,LG디스플레이
172566,20140421,28850,29000,28500,28650,599707,LG디스플레이
172567,20140422,28750,29450,28650,29200,2002608,LG디스플레이
172568,20140423,29300,29450,28750,29000,1268671,LG디스플레이
172569,20140424,29300,29350,28500,28750,1792655,LG디스플레이
172570,20140425,28650,28750,28200,28350,1265477,LG디스플레이
172571,20140428,28450,28650,28250,28250,622764,LG디스플레이
172572,20140429,28300,28450,27450,27850,1940508,LG디스플레이
172573,20140430,27850,27950,27250,27450,1735008,LG디스플레이
172574,20140502,27500,27750,27400,27500,1072969,LG디스플레이
172575,20140507,27650,27950,27300,27450,995936,LG디스플레이
172576,20140508,27500,27600,27050,27350,948820,LG디스플레이
172577,20140509,27150,28000,27150,27700,1078966,LG디스플레이
172578,20140512,27900,28000,27550,27550,719699,LG디스플레이
172579,20140513,27650,27800,27250,27400,1275354,LG디스플레이
172580,20140514,27450,28100,27450,28100,939921,LG디스플레이
172581,20140515,27950,28200,27700,27800,818406,LG디스플레이
172582,20140516,27550,27650,27400,27650,1037612,LG디스플레이
172583,20140519,27650,27750,27350,27750,1325683,LG디스플레이
172584,20140520,27700,27950,27650,27950,1155127,LG디스플레이
172585,20140521,28150,28700,28150,28650,1488154,LG디스플레이
172586,20140522,28750,28950,28650,28900,1131648,LG디스플레이
172587,20140523,28700,28750,28150,28450,1325286,LG디스플레이
172588,20140526,28500,28550,28150,28200,935652,LG디스플레이
172589,20140527,28300,28700,28300,28500,923844,LG디스플레이
172590,20140528,28450,28700,28300,28600,812691,LG디스플레이
172591,20140529,28700,28700,28100,28250,965784,LG디스플레이
172592,20140530,28200,28250,27100,27150,2583706,LG디스플레이
172593,20140602,27250,27450,26800,26950,1468146,LG디스플레이
172594,20140603,27000,27200,26600,27150,1495201,LG디스플레이
172595,20140605,26900,27200,26750,26800,1469583,LG디스플레이
172596,20140609,26800,27750,26800,27350,1167238,LG디스플레이
172597,20140610,27950,29300,27900,29100,3829589,LG디스플레이
172598,20140611,29400,29850,29250,29500,2574407,LG디스플레이
172599,20140612,29450,29600,29200,29550,1780893,LG디스플레이
172600,20140613,29450,29750,29050,29550,1093988,LG디스플레이
172601,20140616,29400,29450,28600,29250,1376586,LG디스플레이
172602,20140617,29250,30400,29200,30100,2802520,LG디스플레이
172603,20140618,30350,30400,29900,30150,1288833,LG디스플레이
172604,20140619,30250,30950,29950,30800,2088089,LG디스플레이
172605,20140620,30900,31150,30200,30250,1688568,LG디스플레이
172606,20140623,30450,30500,29550,29900,987297,LG디스플레이
172607,20140624,29950,31300,29900,30950,1977352,LG디스플레이
172608,20140625,31150,31450,30800,31250,1503406,LG디스플레이
172609,20140626,31150,31450,30550,31100,1510482,LG디스플레이
172610,20140627,31000,31850,31000,31400,1449476,LG디스플레이
172611,20140630,31600,32000,31600,31800,1124484,LG디스플레이
172612,20140701,32000,32200,31650,32050,1087794,LG디스플레이
172613,20140702,32300,32450,32000,32400,1008310,LG디스플레이
172614,20140703,32350,32600,31850,32600,1026125,LG디스플레이
172615,20140704,32650,32750,32100,32600,799364,LG디스플레이
172616,20140707,32400,32400,31900,32150,825482,LG디스플레이
172617,20140708,32300,33550,32300,33350,1833465,LG디스플레이
172618,20140709,33200,33900,32300,32650,1586967,LG디스플레이
172619,20140710,33000,33000,32100,32350,1091710,LG디스플레이
172620,20140711,32300,32350,31650,32200,1117812,LG디스플레이
172621,20140714,32350,32750,32200,32600,622413,LG디스플레이
172622,20140715,32350,32550,31900,32300,810826,LG디스플레이
172623,20140716,32200,32800,32200,32650,599803,LG디스플레이
172624,20140717,32950,34000,32850,33750,1758995,LG디스플레이
172625,20140718,33500,34000,33250,33850,1197631,LG디스플레이
172626,20140721,33850,34300,32400,32650,1456664,LG디스플레이
172627,20140722,33000,33950,32700,33600,1594478,LG디스플레이
172628,20140723,33850,33850,32700,32700,1424131,LG디스플레이
172629,20140724,33050,33850,32850,33150,1998800,LG디스플레이
172630,20140725,33650,34000,33250,33400,1295502,LG디스플레이
172631,20140728,33600,33700,31800,31900,1832624,LG디스플레이
172632,20140729,31900,32300,30900,32100,2433354,LG디스플레이
172633,20140730,32400,32900,31850,32550,1169108,LG디스플레이
172634,20140731,32650,34200,32600,34050,2345769,LG디스플레이
172635,20140801,33600,33950,33000,33800,1726541,LG디스플레이
172636,20140804,33850,33950,33200,33600,966120,LG디스플레이
172637,20140805,33800,34500,33400,34000,1557087,LG디스플레이
172638,20140806,34100,35000,34050,34400,1825576,LG디스플레이
172639,20140807,34400,34450,33350,33750,1158926,LG디스플레이
172640,20140808,33800,34600,33450,33650,1108466,LG디스플레이
172641,20140811,33900,34050,33000,33250,822661,LG디스플레이
172642,20140812,33850,33850,33100,33250,1011958,LG디스플레이
172643,20140813,33500,33750,33350,33650,709952,LG디스플레이
172644,20140814,33800,33850,33100,33250,648937,LG디스플레이
172645,20140818,33800,34250,33450,33950,886023,LG디스플레이
172646,20140819,34250,34750,34150,34400,1383717,LG디스플레이
172647,20140820,34750,35000,34650,34850,1126678,LG디스플레이
172648,20140821,35000,35000,34400,34950,963527,LG디스플레이
172649,20140822,34700,35450,32850,34000,1830991,LG디스플레이
172650,20140825,34100,34400,33400,34350,637500,LG디스플레이
172651,20140826,34400,34950,34350,34700,890974,LG디스플레이
172652,20140827,35400,35700,34950,35200,1044716,LG디스플레이
172653,20140828,35050,35400,34850,34950,642105,LG디스플레이
172654,20140829,35200,35400,34900,35050,793588,LG디스플레이
172655,20140901,34750,35350,34350,34800,634700,LG디스플레이
172656,20140902,34950,35200,34500,34650,626069,LG디스플레이
172657,20140903,34100,34850,33250,33550,1929015,LG디스플레이
172658,20140904,33700,34100,33000,33900,1266462,LG디스플레이
172659,20140905,34150,34550,33650,34100,893081,LG디스플레이
172660,20140911,34700,35200,34400,35200,1902319,LG디스플레이
172661,20140912,35550,35700,34750,34750,1341512,LG디스플레이
172662,20140915,35300,35500,34800,35150,985302,LG디스플레이
172663,20140916,35350,35650,35100,35150,988094,LG디스플레이
172664,20140917,35400,35600,35150,35450,700427,LG디스플레이
172665,20140918,35200,35450,34800,34950,699670,LG디스플레이
172666,20140919,35100,35400,34800,34950,650284,LG디스플레이
172667,20140922,35100,35300,33900,34050,773496,LG디스플레이
172668,20140923,34000,34300,33350,33500,1304509,LG디스플레이
172669,20140924,33600,35650,33550,35600,1999073,LG디스플레이
172670,20140925,35800,35900,35200,35450,1218517,LG디스플레이
172671,20140926,35050,35850,33800,35700,1522975,LG디스플레이
172672,20140929,35550,35700,34700,35300,902062,LG디스플레이
172673,20140930,34850,35250,33950,34000,1606517,LG디스플레이
172674,20141001,33350,33400,31900,32650,2971579,LG디스플레이
172675,20141002,32250,33450,32250,32600,1366554,LG디스플레이
172676,20141006,33000,33300,32100,32550,1619119,LG디스플레이
172677,20141007,32950,33600,32500,32700,1023314,LG디스플레이
172678,20141008,32750,33850,32750,33850,1198092,LG디스플레이
172679,20141010,33850,34100,33200,33800,1400846,LG디스플레이
172680,20141013,32950,33000,31850,32000,1906046,LG디스플레이
172681,20141014,31900,32600,30700,31900,1762389,LG디스플레이
172682,20141015,32450,33250,32000,32250,1059228,LG디스플레이
172683,20141016,32100,32400,30750,31100,2081475,LG디스플레이
172684,20141017,30750,30900,29250,29600,3797488,LG디스플레이
172685,20141020,30200,31050,30150,31000,1405522,LG디스플레이
172686,20141021,31850,32200,31200,31300,1704008,LG디스플레이
172687,20141022,32600,32600,31800,32200,1501592,LG디스플레이
172688,20141023,32800,33900,32600,33100,2276161,LG디스플레이
172689,20141024,33100,33300,30900,33150,2922083,LG디스플레이
172690,20141027,33250,33700,32500,32750,889471,LG디스플레이
172691,20141028,32350,32450,31750,32250,1034928,LG디스플레이
172692,20141029,32650,32850,32100,32500,820127,LG디스플레이
172693,20141030,32800,32900,31000,31400,1862122,LG디스플레이
172694,20141031,31750,31800,30750,31350,1363095,LG디스플레이
172695,20141103,31800,31850,31500,31700,901460,LG디스플레이
172696,20141104,32600,33000,32200,32850,1492267,LG디스플레이
172697,20141105,32850,32850,32050,32750,868403,LG디스플레이
172698,20141106,33000,33100,32650,32850,906754,LG디스플레이
172699,20141107,33200,33400,33050,33300,868252,LG디스플레이
172700,20141110,33600,35000,33600,34300,1871537,LG디스플레이
172701,20141111,34300,34750,33800,34500,855313,LG디스플레이
172702,20141112,34200,34650,33750,34450,624521,LG디스플레이
172703,20141113,34100,34350,33500,33800,800866,LG디스플레이
172704,20141114,34300,34300,33400,33750,607830,LG디스플레이
172705,20141117,33700,33950,33050,33100,616467,LG디스플레이
172706,20141118,32800,33700,32700,33700,752442,LG디스플레이
172707,20141119,34050,34050,33300,33900,875286,LG디스플레이
172708,20141120,33950,34250,33700,34150,1033365,LG디스플레이
172709,20141121,34550,34800,34200,34450,1084733,LG디스플레이
172710,20141124,35100,35150,34500,34900,923740,LG디스플레이
172711,20141125,35100,35100,34650,34750,986949,LG디스플레이
172712,20141126,35000,35000,34000,34700,572236,LG디스플레이
172713,20141127,34650,34650,33600,33900,726724,LG디스플레이
172714,20141128,33500,34200,33300,33950,654204,LG디스플레이
172715,20141201,34000,34500,33550,34200,704575,LG디스플레이
172716,20141202,33900,34250,33500,33800,424882,LG디스플레이
172717,20141203,34050,34200,33300,33900,907760,LG디스플레이
172718,20141204,34000,34550,33950,34500,1037924,LG디스플레이
172719,20141205,34900,35100,34700,34950,998176,LG디스플레이
172720,20141208,34650,35150,34600,35150,654502,LG디스플레이
172721,20141209,35150,35150,34800,35050,567176,LG디스플레이
172722,20141210,34750,35150,34600,34950,859316,LG디스플레이
172723,20141211,34850,35050,34350,34500,1071953,LG디스플레이
172724,20141212,34500,35950,34500,35850,1562567,LG디스플레이
